Date,Finished Todos (Actual),Total Todos,Day Quality,Long Nap Hours,Did Not Exercise,Day Quality - Sleep Very Late,Day Quality - Sleep Late,Day Quality - Wake Up Very Late,Day Quality - Wake Up Late,Productivity,Productivity - Num,Weekday,Night Sleep Hours,Sleep Hours,Mood,Effectiveness,Exercised,Nap Hours,Sleep At,Things Learned,Wake At,Weight,Bad Decisions,Disappointments,Good Decisions,Sleep Quality,[OLD] Bad Decisions Summary,Bad Decisions Made,Calories Intake,Check-Ins,Food,Mindset Sculpting,Money Spend,Process & Archievements,Summary
"November 27, 2022",8,8,🔵🔵⚪️⚪️⚫️⚫️⚪️,0,0,1,1,1,1,Productive,1,Sunday,7.9,7.9,Happy (https://www.notion.so/Happy-183a423b36cb44a8ad1f7ed1577ed5b2?pvs=21),1,Yes,,2.25,Make an offer that is so good people feel stupid to say no.,10.15,116.4,,,,Good,,,390,Didn’t wake up follow alarm clock  (https://www.notion.so/Didn-t-wake-up-follow-alarm-clock-2687a8771a9f42a4830a8f02827ca16b?pvs=21),Mutton Soup (https://www.notion.so/Mutton-Soup-1f393c59a0f74709aa9b839115a7a5f6?pvs=21),"If you are not uncomfortable in your work as a leader, then you are probably not living up to your potential.  (https://www.notion.so/If-you-are-not-uncomfortable-in-your-work-as-a-leader-then-you-are-probably-not-living-up-to-your-p-31937e8b550b4d93b28ab6809c702a66?pvs=21)",85,Outside hiking for whole day.,Didn’t wake up follow alarm clock 
"November 26, 2022",8,10,🔵⚪️⚪️🟣⚫️⚫️🔴,1,1,1,1,0,1,Productive,1,Saturday,5.65,7.15,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.8,No,1.5,2.25,Use generator function for client side cuncurrency. ,7.9,115.8,Long nap after heavy lunch. Heavy dinner. Sleep late and skipped jog.,,,Good,,Heavy dinner (https://www.notion.so/Heavy-dinner-b08c37da3fb14da982b04159cd30fc6e?pvs=21),520,Wake up on time. Spend too much time to get myself ready (45 min) (https://www.notion.so/Wake-up-on-time-Spend-too-much-time-to-get-myself-ready-45-min-a262149901bc4dc6b6eb86f26a51f5b1?pvs=21),Generic Snack (https://www.notion.so/Generic-Snack-3493943990804927b4aaa099892196d8?pvs=21),"痛苦的界限在于理性的觉醒 (https://www.notion.so/3f5de747168544c280ca042483888e5c?pvs=21), 做你应该做的事情 (https://www.notion.so/5f4b99e7d77642c3b05b2cfea9d898d5?pvs=21), 知行合一 (https://www.notion.so/9e3f41e605e84cc99abff45cb59b1855?pvs=21), 最好的领导是仆人 (https://www.notion.so/7013fea52d754e5d9bdc0b3a64a7bc8a?pvs=21)",33,Good progress in preparing streaming object detection demo,Wake up on time. Spend too much time to get myself ready (45 min)
"November 25, 2022",5,8,⚪️⚪️⚪️🟣⚪️⚪️⚪️,1,0,0,0,0,0,Not Productive,-1,Friday,7.5,9,Exhausted (https://www.notion.so/Exhausted-9314f6c5c3564093afdabb9648c25d44?pvs=21),0.625,Yes,1.5,9,There is no way I can wake up by 8 on the friday. ,4.5,115.8,Wake up early and go back to sleep again. Long nap. Shouldn’t eat at home.,,,Normal,,"Long nap / Nap late (https://www.notion.so/Long-nap-Nap-late-894a61986c384fe2a58f61b92daf4d6f?pvs=21), Nap when don't really need to sleep (https://www.notion.so/Nap-when-don-t-really-need-to-sleep-ebed0152f8e24fe1a81d829a126f4c1d?pvs=21)",1651,"Wake up early, but went back to sleep again (https://www.notion.so/Wake-up-early-but-went-back-to-sleep-again-964dcc02101b4d77a826a5e42e0cd002?pvs=21)","Green curry with rice (https://www.notion.so/Green-curry-with-rice-25e90df5f4f64cf7b216da30be36f2b3?pvs=21), Basil Pork with Rice (https://www.notion.so/Basil-Pork-with-Rice-b54082453c0e4bdea2921c555b8f86c2?pvs=21), Generic Snack (https://www.notion.so/Generic-Snack-3493943990804927b4aaa099892196d8?pvs=21)","Self-leadership consists of four elements : Self-discovery, self-acceptance, self-management and self-growth (https://www.notion.so/Self-leadership-consists-of-four-elements-Self-discovery-self-acceptance-self-management-and-sel-1d3c0ea06dda42b5bfa634dc83c25df6?pvs=21)",49,,"Wake up early, but went back to sleep again"
"November 24, 2022",5,9,🔵⚪️🟤⚪️⚪️⚪️⚪️,0,0,0,0,0,1,Rest Day,0,Thursday,8.49,8.49,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.5555555556,Yes,,11.5,Learder’s value comes when people he lead started to leading in his way. ,7.99,114.7,,,,Good,,"Sleep after dinner (https://www.notion.so/Sleep-after-dinner-5b58a00287b440909aa5586ff6abac46?pvs=21), Heavy dinner (https://www.notion.so/Heavy-dinner-b08c37da3fb14da982b04159cd30fc6e?pvs=21)",1860,"Wake up at 6.9 and 7.9 feels exactly the same. When extremely tired, wake up before 6.9 doesn’t work.  (https://www.notion.so/Wake-up-at-6-9-and-7-9-feels-exactly-the-same-When-extremely-tired-wake-up-before-6-9-doesn-t-work-8c188a202e5349fe9ed2a56963095d53?pvs=21)","Sushi platter (https://www.notion.so/Sushi-platter-18a19aace3b2400fbc2915c773473fbb?pvs=21), Beef Salad (https://www.notion.so/Beef-Salad-16a86d1debe945d58c845328616c81f8?pvs=21), McDonald Chrispy Chicken (https://www.notion.so/McDonald-Chrispy-Chicken-8adb1739c42f4b1195bbf9a21771f72e?pvs=21)",Jesus says: whoever would be great among you must be your servant. Even as the Son of the Man come not to be served but to serve. And to give his life as a reason for many.  (https://www.notion.so/Jesus-says-whoever-would-be-great-among-you-must-be-your-servant-Even-as-the-Son-of-the-Man-come-n-5ff4c9a57e29467a87ab5713685c5d32?pvs=21),59,Minor progress in ScribeRabbit frontend. Had a good conversation to Eddie.,"Wake up at 6.9 and 7.9 feels exactly the same. When extremely tired, wake up before 6.9 doesn’t work. "
"November 23, 2022",5,10,⚪️⚪️🟤⚪️⚪️⚪️🔴 Missing Calories. ,0,1,0,0,0,0,Productive,1,Wednesday,4.74,5.49,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.5,No,0.75,12.75,"God says, the best leaders are servant",5.49,115.2,,,,Good,,,,Full day in DM360 - fully focused. Good progress (https://www.notion.so/Full-day-in-DM360-fully-focused-Good-progress-a7b077eecff944ddab5e4c4eee933639?pvs=21),,学习是为了更清楚地了解事物的因果关系 (https://www.notion.so/8dafff0f2cf3471295225f328c25099e?pvs=21),43.4,Some good progress in ScribeRabbit permission controller.,Full day in DM360 - fully focused. Good progress
"November 22, 2022",7,10,⚪️⚪️⚪️⚪️⚪️⚪️⚪️,0,0,0,0,0,0,Productive,1,Tuesday,4.74,4.74,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.7,Yes,,12.75,ICP - ideal customer profile,5.49,115.3,,,,Good,,,450,Organize work space. Planned to move some monitors to dm360 (https://www.notion.so/Organize-work-space-Planned-to-move-some-monitors-to-dm360-c48f311e4db94b3a8d10687ebf4dad7a?pvs=21),Double cheese burger (https://www.notion.so/Double-cheese-burger-a757a5db50a7465ea9a5a188fe95452a?pvs=21),痛苦是动物性的，不纯粹的理性会放大痛苦，纯粹的理性则会减小痛苦。 (https://www.notion.so/bf61c420cc5e4ff09e9d6cac588a6fa1?pvs=21),52.9,ScribeRabbit bug fix. Getting more positive in thinking. ,Organize work space. Planned to move some monitors to dm360
"November 21, 2022",8,9,⚪️⚪️⚪️🟣⚪️⚪️⚪️,1,0,0,0,0,0,Productive,1,Monday,5.24,7.24,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.8888888889,Yes,2,12,"Python create thread pool, using multiple cpus for computing. Whenver coding, information structure is importhat to have blackand white clearly.",5.24,116,"Dinner at home, long nap without alarm clock. Regardless, dinner have to go outside. ",,,Good,,Nap without alarm clock (https://www.notion.so/Nap-without-alarm-clock-fb7d594e78ce4e768d08217a983b9ede?pvs=21),1083,"Wake up 15 minutes early by Yumi.  (https://www.notion.so/Wake-up-15-minutes-early-by-Yumi-1714752accdb43e0b9ccda73987e0129?pvs=21), Nap for 2 hours. Not a good idea to sleep without alarm clock, but extremely tired. (https://www.notion.so/Nap-for-2-hours-Not-a-good-idea-to-sleep-without-alarm-clock-but-extremely-tired-757c0dc257fa41c6bcdcdd6da7f08982?pvs=21)",KFC 3 Pcs Chicken (https://www.notion.so/KFC-3-Pcs-Chicken-a39aff78bf544fdb9a385d034b54fa41?pvs=21),"Enthusiasm is common, endurance is rare (https://www.notion.so/Enthusiasm-is-common-endurance-is-rare-d93bd6a2cfc3412391e3c6198af9334c?pvs=21), Learn to do everything lightly, think lightly, act lightly, feel lightly.  (https://www.notion.so/Learn-to-do-everything-lightly-think-lightly-act-lightly-feel-lightly-7c41fe780e8c479da9747ccf0a15d3ef?pvs=21), A new type of thinking is essential if mankind is to survive and move toward higher levels. (https://www.notion.so/A-new-type-of-thinking-is-essential-if-mankind-is-to-survive-and-move-toward-higher-levels-945ab073473644909ee41f46c4a018b7?pvs=21), 士大夫三日不读书，则义理不交于胸中，对镜觉面目可憎，向人亦语言无味。 (https://www.notion.so/aa44911c9b8242e28e45d2309eefe08c?pvs=21), Whatever you have been expecting for a long time comes as less of a shock (https://www.notion.so/Whatever-you-have-been-expecting-for-a-long-time-comes-as-less-of-a-shock-e227c2234ba84985be042e39254d8827?pvs=21), Result is the measurement of the productivity. (https://www.notion.so/Result-is-the-measurement-of-the-productivity-4aa79e3e5037419a804eb148e0aed9ba?pvs=21)",87,Some progress in ScribeRabbit frontend bug fixing. ,"Wake up 15 minutes early by Yumi. , Nap for 2 hours. Not a good idea to sleep without alarm clock, but extremely tired."
"November 20, 2022",8,9,🔵🔵⚪️⚪️⚪️⚪️⚪️,0,0,0,0,1,1,Productive,1,Sunday,9,9,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.8888888889,Yes,,12,Complete reading of novel <the great gatsbt>,9,116,,,,Good,,,589,Morning wake up late. A bit time wasted. Weekends morning will wake up between 7 and 9 (https://www.notion.so/Morning-wake-up-late-A-bit-time-wasted-Weekends-morning-will-wake-up-between-7-and-9-c230f26aebd14543993ec0d24e2534fd?pvs=21),Basil Pork with Rice (https://www.notion.so/Basil-Pork-with-Rice-b54082453c0e4bdea2921c555b8f86c2?pvs=21),士大夫三日不读书，则义理不交于胸中，对镜觉面目可憎，向人亦语言无味。 (https://www.notion.so/aa44911c9b8242e28e45d2309eefe08c?pvs=21),40,Minor progress in ScribeRabbit edit member table. ,Morning wake up late. A bit time wasted. Weekends morning will wake up between 7 and 9
"November 19, 2022",10,11,🔵🔵🟤⚪️⚪️⚪️⚪️,0,0,0,0,1,1,Productive,1,Saturday,9.5,9.5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.9090909091,Yes,,11.5,Meditation / study Japanese after tiring events can help me build better self control and descipline,9,117.4,,,,Good,,,1879,Wake up late. Didn’t jog. Morning time wasted.  (https://www.notion.so/Wake-up-late-Didn-t-jog-Morning-time-wasted-63a1c296bbcf4629896d7c471a101f4f?pvs=21),"Mala  (https://www.notion.so/Mala-277d4bd844e84c49ab2a95550d06ba60?pvs=21), Braised beef noodle (https://www.notion.so/Braised-beef-noodle-684ea0bfb44c46e2b930fdb625c96483?pvs=21)",Whatever you have been expecting for a long time comes as less of a shock (https://www.notion.so/Whatever-you-have-been-expecting-for-a-long-time-comes-as-less-of-a-shock-e227c2234ba84985be042e39254d8827?pvs=21),28,Completed ScribeRabbit Dowdy project testing table. ,Wake up late. Didn’t jog. Morning time wasted. 
"November 18, 2022",5,10,⚪️⚪️⚪️🟣⚪️⚪️🔴,1,1,0,0,0,0,Not Productive,-1,Friday,6.24,9.74,Tired (https://www.notion.so/Tired-d891dbb425b84125b71790d4d6a6bb71?pvs=21),0.5,No,3.5,11.25,Preparation of everything. Never relay on interns or any people who worked less than 2 years to do the handover. ,5.49,115.2,,,,Good,,"Time wasted at night (https://www.notion.so/Time-wasted-at-night-d9087273f4414d52b55cda50bb81efe7?pvs=21), Long nap / Nap late (https://www.notion.so/Long-nap-Nap-late-894a61986c384fe2a58f61b92daf4d6f?pvs=21)",1200,Consistently wake up early - good.  (https://www.notion.so/Consistently-wake-up-early-good-8b29fedf9a26404592c7299573b9e72f?pvs=21),Mala  (https://www.notion.so/Mala-277d4bd844e84c49ab2a95550d06ba60?pvs=21),You don’t need big goals to be successful.  (https://www.notion.so/You-don-t-need-big-goals-to-be-successful-e55b8f5fd49446cf84356284e3e2c6ee?pvs=21),91,,Consistently wake up early - good. 
"November 17, 2022",9,9,⚪️⚪️⚪️⚪️⚪️⚪️⚪️,0,0,0,0,0,0,Productive,1,Thursday,6.24,6.24,"Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21), Exhausted (https://www.notion.so/Exhausted-9314f6c5c3564093afdabb9648c25d44?pvs=21)",1,Yes,,9.75,Modernism design. Some story about the road balladors ,3.99,115.3,,,,Good,,Heavy dinner (https://www.notion.so/Heavy-dinner-b08c37da3fb14da982b04159cd30fc6e?pvs=21),1720,Wake up very early. Catching up yesterday’s unfinished tasks.  (https://www.notion.so/Wake-up-very-early-Catching-up-yesterday-s-unfinished-tasks-d4ca35cf9d0448e8a3e10706261c64a8?pvs=21),"Mala  (https://www.notion.so/Mala-277d4bd844e84c49ab2a95550d06ba60?pvs=21), Generic Snack (https://www.notion.so/Generic-Snack-3493943990804927b4aaa099892196d8?pvs=21)",学习是为了更清楚地了解事物的因果关系 (https://www.notion.so/35e7eff55fcd4d269a7b842beca16a32?pvs=21),85,,Wake up very early. Catching up yesterday’s unfinished tasks. 
"November 16, 2022",8,14,⚪️⚪️⚪️⚪️⚪️⚪️⚪️,0,0,0,0,0,0,Productive,1,Wednesday,5.99,5.99,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.5714285714,Yes,,11.5,"http://Bubble.io operations, create dropdown menu. ",5.49,115.3,,,,Good,,,880,"Still managed to wake up early, but sleepy.  (https://www.notion.so/Still-managed-to-wake-up-early-but-sleepy-3c5126cb00704cfc95c351ae6240d3ca?pvs=21), Sleep super early, and wake up early next day. (https://www.notion.so/Sleep-super-early-and-wake-up-early-next-day-41d6c926b30e41b8a3a1d71a98805477?pvs=21)",干鍋鸡 (https://www.notion.so/9e3bb92a51a2432e956dec2e64147ac4?pvs=21),只有当我们越远离生命，才越接近真理。 (https://www.notion.so/6b0b388a41c04730b4c05a53328287b3?pvs=21),66.9,Major progress in the website POC,"Still managed to wake up early, but sleepy. , Sleep super early, and wake up early next day."
"November 15, 2022",7,13,⚪️⚪️⚪️⚪️⚪️⚪️⚪️,0,0,0,0,0,0,Productive,1,Tuesday,5.49,5.49,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.5384615385,Yes,,12,"Novel is for entertainment. Presentation need rehearse, down seconds. ",5.49,117,"Heavy dinner. Snack at night after back home from tiring travel. Skipped night review, so next morning wasted another 30 minutes time. ",,,Good,,Heavy dinner (https://www.notion.so/Heavy-dinner-b08c37da3fb14da982b04159cd30fc6e?pvs=21),1000,"Set the alarm clock wrongly, so I get extra 30 minutes time in the morning.  (https://www.notion.so/Set-the-alarm-clock-wrongly-so-I-get-extra-30-minutes-time-in-the-morning-a2c8be7f1d2840bb92498ee352f9057c?pvs=21)",Spicy boiled beef (https://www.notion.so/Spicy-boiled-beef-176f13245a9e409685969f03b606b342?pvs=21),Freedom is not produced by a full enjoyment of what is desired. But by controlling the desire.  (https://www.notion.so/Freedom-is-not-produced-by-a-full-enjoyment-of-what-is-desired-But-by-controlling-the-desire-38b2cd7c9d584f0cb4ba719331131cf3?pvs=21),130,"Completed some ScribeRabbit tickets, kick started http://bubble.io website.","Set the alarm clock wrongly, so I get extra 30 minutes time in the morning. "
"November 14, 2022",9,9,⚪️⚪️🟤⚪️⚪️⚪️⚪️,0,0,0,0,0,0,Very Productive,2,Monday,6.74,7.24,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,0.5,11.25,"Be careful with influential power, be careful with people who has a lot of influential power. Python multiple thread pool. use __init__.pyas library.",5.99,116.7,,,,Good,,,1847,"Wake up early.  (https://www.notion.so/Wake-up-early-a85380b8895b441bb7f4143226e7a6e5?pvs=21), Afternoon nap for 45 minutes. Slightly headache.  (https://www.notion.so/Afternoon-nap-for-45-minutes-Slightly-headache-21a7279c6630495997f4d778ec9ae4c0?pvs=21)","卤猪脚 (https://www.notion.so/c2c5c913cb0d4dce865db9231a21814e?pvs=21), Roasted Duck Noodle (https://www.notion.so/Roasted-Duck-Noodle-124d70b904b145108136193b87c33b20?pvs=21), Generic Snack (https://www.notion.so/Generic-Snack-3493943990804927b4aaa099892196d8?pvs=21)",君子谋道不谋食。耕者，馁在其中矣。学者，禄在其中矣。君子忧道不忧贫。 (https://www.notion.so/401bce986fdd43b385e7fc6079f05fdf?pvs=21),55,Minor progress in demo apps building. But happy with the results.,"Wake up early. , Afternoon nap for 45 minutes. Slightly headache. "
"November 13, 2022",2,5,🔵🔵🟤⚪️⚪️⚪️⚪️,0,0,0,0,1,1,Rest Day,0,Sunday,9.75,10.5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.4,Yes,0.75,11,"Power of influential is dangerous, as I am growing stronger and better, always remember how much I can influence people and make a difference on their life. ",8.75,116.7,,,,Good,,Social media distraction (https://www.notion.so/Social-media-distraction-9287a63e8c1c4ad989b6d783b9fa116a?pvs=21),2542,"Wake up late than expected. Everything delayed, not really following plan at all. Weekends need to be slow down.  (https://www.notion.so/Wake-up-late-than-expected-Everything-delayed-not-really-following-plan-at-all-Weekends-need-to-b-ee49b156a8fa4ecca0454e693e2c2a43?pvs=21)","Instant Noodle (https://www.notion.so/Instant-Noodle-62b6e981d5a447c9891c24181097c1d7?pvs=21), 过桥米线 (https://www.notion.so/738e7a30462b4c3e95b7176a36333aad?pvs=21), Tonkatsu with Rice (https://www.notion.so/Tonkatsu-with-Rice-6206544618b3419ebe390cb581a29267?pvs=21)",Small-minded people blame others. Average people blame themselves. The wise see all blame as foolishness.  (https://www.notion.so/Small-minded-people-blame-others-Average-people-blame-themselves-The-wise-see-all-blame-as-foolish-52b2b1d102394f97b31c4cf5881d241d?pvs=21),130,,"Wake up late than expected. Everything delayed, not really following plan at all. Weekends need to be slow down. "
"November 12, 2022",5,8,⚪️⚪️⚪️⚪️⚪️⚪️⚪️,0,0,0,0,0,0,Rest Day,0,Saturday,5.99,5.99,Exhausted (https://www.notion.so/Exhausted-9314f6c5c3564093afdabb9648c25d44?pvs=21),0.625,Yes,,1,,6.99,117,"Too much youtube content, social media distraction",,,Good,,Social media distraction (https://www.notion.so/Social-media-distraction-9287a63e8c1c4ad989b6d783b9fa116a?pvs=21),1620,"Wake up early, set alarm clock 1 minute before the wake up time works.  (https://www.notion.so/Wake-up-early-set-alarm-clock-1-minute-before-the-wake-up-time-works-02b953de608149159f0022377f751400?pvs=21), After event don’t want to do anything else. Sleep early.  (https://www.notion.so/After-event-don-t-want-to-do-anything-else-Sleep-early-97f926aa40ca4d0d848ce1825a89e3f4?pvs=21)","Hot Pot 2 person set (https://www.notion.so/Hot-Pot-2-person-set-5ecfcccf79e3428088a6e4f9246943e8?pvs=21), Generic Snack (https://www.notion.so/Generic-Snack-3493943990804927b4aaa099892196d8?pvs=21)","These are signs of a wise man, to reprove nobody, to praise nobody, to blame nobody, nor even speak of himself or his own merits.  (https://www.notion.so/These-are-signs-of-a-wise-man-to-reprove-nobody-to-praise-nobody-to-blame-nobody-nor-even-speak--3203aacc5a2e470cbd9f26ddee558a69?pvs=21)",207.8,,"Wake up early, set alarm clock 1 minute before the wake up time works. , After event don’t want to do anything else. Sleep early. "
